date,open,high,low,close,volume
2016-01-04,200.49,201.03,198.59,201.0192,225903783.0
2016-01-05,201.405,201.9,200.05,201.36,112719152.0
2016-01-06,198.33,200.06,197.6,198.82,153948196.0
2016-01-07,195.33,197.44,193.59,194.05,216191953.0
2016-01-08,195.19,195.85,191.58,191.923,216105404.0
2016-01-11,193.01,193.41,189.82,192.11,205368067.0
2016-01-12,193.82,194.55,191.14,193.6608,175844276.0
2016-01-13,194.45,194.86,188.38,188.83,223632834.0
2016-01-14,189.55,193.26,187.66,191.93,243821116.0
2016-01-15,186.77,188.76,185.52,187.81,333774073.0
2016-01-19,189.96,190.11,186.2,188.06,207102007.0
2016-01-20,185.03,187.495,181.02,185.65,293247287.0
2016-01-21,186.21,188.87,184.64,186.69,199821181.0
2016-01-22,189.78,190.76,188.88,190.52,171389049.0
2016-01-25,189.93,190.15,187.41,187.64,135298156.0
2016-01-26,188.42,190.53,188.02,190.2,143190788.0
2016-01-27,189.58,191.56,187.06,188.13,189479992.0
2016-01-28,189.96,190.2,187.16,189.11,145256707.0
2016-01-29,190.01,193.88,189.88,193.7208,226671934.0
2016-02-01,192.53,194.58,191.84,193.65,139106693.0
2016-02-02,191.96,191.97,189.54,190.16,183818148.0
2016-02-03,191.41,191.78,187.1,191.3,206689208.0
2016-02-04,190.71,192.75,189.96,191.6,140494107.0
2016-02-05,190.99,191.6696,187.2,187.95,183498109.0
2016-02-08,185.77,186.12,182.8,185.42,193210895.0
2016-02-09,183.36,186.94,183.2,185.43,187349355.0
2016-02-10,186.41,188.34,185.12,185.27,149270874.0
2016-02-11,182.34,184.1,181.09,182.86,220503168.0
2016-02-12,184.96,186.65,183.96,186.63,132827109.0
2016-02-16,188.77,189.81,187.63,189.78,124806967.0
2016-02-17,191.17,193.32,191.01,192.88,137936059.0
2016-02-18,193.2,193.27,191.72,192.09,103630950.0
2016-02-19,191.17,192.18,190.45,192.0,117844861.0
2016-02-22,193.87,194.95,193.79,194.78,110378274.0
2016-02-23,193.99,194.32,192.18,192.32,112962491.0
2016-02-24,190.63,193.53,189.32,193.2,159573885.0
2016-02-25,193.73,195.55,192.83,195.54,114169518.0
2016-02-26,196.57,196.68,194.9,195.0892,133322130.0
2016-02-29,195.11,196.23,193.33,193.35,130754750.0
2016-03-01,195.01,198.21,194.4542,198.11,149240057.0
2016-03-02,197.74,199.06,197.25,199.0,105710824.0
2016-03-03,198.79,199.795,198.11,199.775,99753935.0
2016-03-04,200.01,201.35,199.03,200.43,130997120.0
2016-03-07,199.34,201.07,199.25,200.59,103795836.0
2016-03-08,199.32,199.92,198.21,198.4,130694666.0
2016-03-09,199.36,199.79,198.43,199.38,99817255.0
2016-03-10,199.96,201.07,197.38,199.54,162803575.0
2016-03-11,201.26,210.55,199.5179,202.76,140096982.0
2016-03-14,202.16,203.04,201.77,202.5,75780385.0
2016-03-15,201.36,202.5307,201.05,202.17,100377847.0
2016-03-16,201.6,203.82,201.55,203.34,134058622.0
2016-03-17,203.24,205.23,202.77,204.63,142855629.0
2016-03-18,204.18,204.78,203.8,204.38,143516983.0
2016-03-21,204.07,204.94,203.8,204.67,74822013.0
2016-03-22,203.76,205.23,203.57,204.56,102471246.0
2016-03-23,204.11,204.33,203.01,203.2092,82298399.0
2016-03-24,202.0,203.16,201.74,203.12,87233294.0
2016-03-28,203.61,203.86,202.705,203.24,65368442.0
2016-03-29,202.76,205.25,202.4,205.1208,95285880.0
2016-03-30,206.3,206.87,205.59,206.02,88696267.0
2016-03-31,205.91,206.41,205.33,205.52,100166636.0
2016-04-01,204.35,207.14,203.98,206.92,121327177.0
2016-04-04,206.83,207.07,205.89,206.25,68935505.0
2016-04-05,204.67,206.2642,203.89,204.19,101675003.0
2016-04-06,204.29,206.49,203.98,206.42,94201589.0
2016-04-07,205.14,205.56,203.09,203.95,116797387.0
2016-04-08,205.34,205.85,203.87,204.4992,100794149.0
2016-04-11,205.25,206.07,203.91,204.0201,89038432.0
2016-04-12,204.22,206.25,203.7,205.92,121854818.0
2016-04-13,207.0,208.1,206.84,208.0008,98621124.0
2016-04-14,208.07,208.6,207.6,208.01,66100211.0
2016-04-15,208.01,208.1721,207.4,207.78,81571942.0
2016-04-18,207.14,209.28,207.0,209.2392,86830877.0
2016-04-19,209.74,210.2,208.94,209.9,93991305.0
2016-04-20,209.95,210.92,209.39,210.1,83948233.0
2016-04-21,210.12,210.25,208.65,208.97,88507080.0
2016-04-22,208.55,209.29,207.91,208.97,102897804.0
2016-04-25,208.26,208.66,207.54,208.61,68254384.0
2016-04-26,209.04,209.52,208.36,208.9192,77760627.0
2016-04-27,208.47,209.81,208.05,209.35,78644503.0
